,start_hour,origin_nta,destination_nta,travel_counts,duration_minutes,arrival_rate
18605,19,MN25,MN04,0,30.78099929649359,0.032
18606,19,MN25,MN06,0,28.35363949541935,0.035
18607,19,MN25,MN09,0,29.379667781150037,0.034
18608,19,MN25,MN14,0,22.948882104747607,0.044
18609,19,MN25,MN22,0,18.80565072916991,0.053
18610,19,MN25,MN03,0,27.0853723255461,0.037
18611,19,MN20,MN11,0,22.23753183870263,0.045
18612,19,MN20,MN34,0,17.2884018119397,0.058
18613,19,MN20,MN35,0,31.287699015217232,0.032
18614,19,MN20,MN36,0,31.4029910197615,0.032
18615,19,MN20,MN01,0,34.1615081910484,0.029
18616,19,MN20,MN04,0,30.029490719601714,0.033
18617,19,MN20,MN06,0,16.238350556540176,0.062
18618,19,MN20,MN09,0,25.311491115699628,0.04
18619,19,MN20,MN14,0,16.39146790575084,0.061
18620,19,MN20,MN32,0,17.284375229210596,0.058
18621,19,MN20,MN99,0,16.523161368580666,0.061
18622,19,MN20,MN03,0,21.854049716254828,0.046
18623,19,MN20,MN15,0,10.749060985360185,0.093
18624,19,MN27,MN11,0,30.360824059114233,0.033
18625,19,MN27,MN12,0,26.69839366333374,0.037
18626,19,MN27,MN40,0,26.421185660334004,0.038
18627,19,MN27,MN17,0,24.350055325370057,0.041
18628,19,MN27,MN33,0,23.44268422161025,0.043
18629,19,MN27,MN20,0,14.38203498020789,0.07
18630,19,MN27,MN27,0,9.146254756570391,0.109
18631,19,MN27,MN24,0,8.859834798763414,0.113
18632,19,MN27,MN28,0,10.871449222974077,0.092
18633,19,MN27,MN50,0,12.827433561005673,0.078
18634,19,MN27,MN34,0,22.12245582436274,0.045
18635,19,MN27,MN35,0,36.73002857967582,0.027
18636,19,MN27,MN36,0,39.450348769137534,0.025
18637,19,MN27,MN31,0,22.001462770347143,0.045
18638,19,MN27,MN01,0,35.40600953870927,0.028
18639,19,MN27,MN04,0,33.23385211455458,0.03
18640,19,MN27,MN06,0,34.847925997705254,0.029
18641,19,MN27,MN09,0,28.30201598641808,0.035
18642,19,MN27,MN14,0,24.145454098339407,0.041
18643,19,MN27,MN19,0,14.650440625181426,0.068
18644,19,MN27,MN21,0,16.53790476499973,0.06
18645,19,MN27,MN22,0,10.679359306079046,0.094
18646,19,MN27,MN32,0,23.51392622903808,0.043
18647,19,MN27,MN99,0,26.227690293081295,0.038
18648,19,MN27,MN03,0,26.449765346445645,0.038
18649,19,MN27,MN15,0,26.03713212664858,0.038
18650,19,MN23,MN11,0,25.552152201414863,0.039
18651,19,MN23,MN33,0,27.83384804784064,0.036
18652,19,MN23,MN35,0,36.41505546613619,0.027
18653,19,MN23,MN36,0,33.51504294435987,0.03
18654,19,MN23,MN01,0,33.87390888799124,0.03
18655,19,MN23,MN04,0,30.324955158194058,0.033
18656,19,MN23,MN06,0,27.62278289802747,0.036
18657,19,MN23,MN09,0,25.036299940277082,0.04
18658,19,MN23,MN14,0,17.872824554584188,0.056
18659,19,MN23,MN32,0,24.100050702743207,0.041
18660,19,MN23,MN99,0,25.447151944151006,0.039
18661,19,MN23,MN03,0,30.533163529047698,0.033
18662,19,MN23,MN15,0,13.855566484798024,0.072
18663,19,MN24,MN12,0,21.50930907483757,0.046
18664,19,MN24,MN50,0,20.491584461484244,0.049
18665,19,MN24,MN35,0,36.20898617969689,0.028
18666,19,MN24,MN01,0,39.1038235047752,0.026
18667,19,MN24,MN04,0,36.65553852621898,0.027
18668,19,MN24,MN06,0,28.031157264711922,0.036
18669,19,MN24,MN09,0,25.47280792614416,0.039
18670,19,MN24,MN14,0,18.73005642463347,0.053
18671,19,MN24,MN21,0,22.10555030339011,0.045
18672,19,MN24,MN32,0,28.76694323271198,0.035
18673,19,MN24,MN03,0,34.60046853426995,0.029
18674,19,MN28,MN11,0,26.952696926862018,0.037
18675,19,MN28,MN40,0,21.08361396254418,0.047
18676,19,MN28,MN33,0,18.52273873665709,0.054
18677,19,MN28,MN50,0,10.68573031766924,0.094
18678,19,MN28,MN34,0,21.243915484947404,0.047
18679,19,MN28,MN35,0,33.233418931744836,0.03
18680,19,MN28,MN31,0,21.43522186187551,0.047
18681,19,MN28,MN04,0,31.311799876052653,0.032
18682,19,MN28,MN06,0,29.72860227168081,0.034
18683,19,MN28,MN09,0,25.930633863644356,0.039
18684,19,MN28,MN14,0,27.64745550485755,0.036
18685,19,MN28,MN32,0,21.6239759436325,0.046
18686,19,MN28,MN99,0,27.189455794786817,0.037
18687,19,MN28,MN03,0,25.641079494945934,0.039
18688,19,MN28,MN15,0,19.432193080925483,0.051
18689,19,MN50,MN11,0,20.07778510912597,0.05
18690,19,MN50,MN12,0,24.351929233884416,0.041
18691,19,MN50,MN40,0,17.302771158354734,0.058
18692,19,MN50,MN33,0,18.856430795702366,0.053
18693,19,MN50,MN27,0,16.817478763737036,0.059
18694,19,MN50,MN24,0,20.562614025214607,0.049
18695,19,MN50,MN28,0,7.696475065895606,0.13
18696,19,MN50,MN50,0,12.246572093172714,0.082
18697,19,MN50,MN34,0,15.93570959075767,0.063
18698,19,MN50,MN35,0,26.49329660880051,0.038
18699,19,MN50,MN36,0,28.98240209192362,0.035
18700,19,MN50,MN31,0,15.800096524691183,0.063
18701,19,MN50,MN01,0,26.201407678826925,0.038
18702,19,MN50,MN04,0,33.14144153075112,0.03
18703,19,MN50,MN06,0,35.67700021813323,0.028
18704,19,MN50,MN09,0,37.294110788165874,0.027
18705,19,MN50,MN14,0,17.07978904601891,0.059
18706,19,MN50,MN19,0,11.682187718795502,0.086
18707,19,MN50,MN21,0,9.961208832938825,0.1
18708,19,MN50,MN32,0,16.56643347437642,0.06
18709,19,MN50,MN99,0,26.636517958541962,0.038
18710,19,MN50,MN03,0,27.474933286706502,0.036
18711,19,MN50,MN15,0,17.556754905919494,0.057
18712,19,MN34,MN25,0,24.431318130318758,0.041
18713,19,MN34,MN20,0,22.013063991201538,0.045
18714,19,MN34,MN27,0,23.25437099783144,0.043
18715,19,MN34,MN24,0,29.65717423993449,0.034
18716,19,MN34,MN50,0,22.12470845980538,0.045
18717,19,MN34,MN06,0,15.950914289214186,0.063
18718,19,MN34,MN19,0,15.292726888972053,0.065
18719,19,MN34,MN21,0,20.861101997844465,0.048
18720,19,MN34,MN22,0,27.77194697344814,0.036
18721,19,MN34,MN99,0,17.581730302822756,0.057
18722,19,MN34,MN15,0,21.5695916166259,0.046
18723,19,MN35,MN11,0,14.270201835343808,0.07
18724,19,MN35,MN12,0,17.626194892389428,0.057
18725,19,MN35,MN25,0,34.62273765660905,0.029
18726,19,MN35,MN20,0,27.58002386573866,0.036
18727,19,MN35,MN27,0,34.4003272919021,0.029
18728,19,MN35,MN24,0,31.9714147830341,0.031
18729,19,MN35,MN28,0,26.5194253936559,0.038
18730,19,MN35,MN50,0,42.80436750369441,0.023
18731,19,MN35,MN35,0,5.540425098845352,0.18
18732,19,MN35,MN31,0,23.921990151946922,0.042
18733,19,MN35,MN06,0,17.77606102200733,0.056
18734,19,MN35,MN09,0,13.30596169500562,0.075
18735,19,MN35,MN14,0,21.781407210233773,0.046
18736,19,MN35,MN19,0,25.376352495526703,0.039
18737,19,MN35,MN21,0,30.349924192388897,0.033
18738,19,MN35,MN22,0,29.880911354143343,0.033
18739,19,MN35,MN32,0,21.441598365738372,0.047
18740,19,MN35,MN99,0,13.747244542741685,0.073
18741,19,MN35,MN15,0,25.321953912871823,0.039
18742,19,MN36,MN40,0,22.133230130595866,0.045
18743,19,MN36,MN25,0,31.520469802897622,0.032
18744,19,MN36,MN20,0,29.017450632068318,0.034
18745,19,MN36,MN27,0,37.55435677762144,0.027
18746,19,MN36,MN28,0,32.1899672685634,0.031
18747,19,MN36,MN50,0,28.26618606871291,0.035
18748,19,MN36,MN36,0,12.014738302033265,0.083
18749,19,MN36,MN31,0,26.394939742210184,0.038
18750,19,MN36,MN01,0,14.294076684490559,0.07
18751,19,MN36,MN06,0,12.854808222105559,0.078
18752,19,MN36,MN09,0,18.44423294150976,0.054
18753,19,MN36,MN19,0,25.94387583258931,0.039
18754,19,MN36,MN21,0,29.298524891796323,0.034
18755,19,MN36,MN22,0,32.72071378463967,0.031
18756,19,MN36,MN32,0,17.83394027743255,0.056
18757,19,MN36,MN99,0,18.485617204456226,0.054
18758,19,MN36,MN15,0,26.037227824409683,0.038
18759,19,MN31,MN13,0,19.41930480480227,0.051
18760,19,MN31,MN27,0,16.86877491170466,0.059
18761,19,MN31,MN24,0,25.10184583609093,0.04
18762,19,MN31,MN28,0,15.356299202974753,0.065
18763,19,MN31,MN50,0,11.489527932878191,0.087
18764,19,MN31,MN34,0,18.38977834268027,0.054
18765,19,MN31,MN35,0,25.410038931216093,0.039
18766,19,MN31,MN36,0,26.43768347979337,0.038
18767,19,MN31,MN01,0,25.352245445956456,0.039
18768,19,MN31,MN04,0,37.57721703762278,0.027
18769,19,MN31,MN06,0,19.716782349905664,0.051
18770,19,MN31,MN21,0,17.94983051344328,0.056
18771,19,MN31,MN22,0,17.39763824474741,0.057
18772,19,MN31,MN99,0,15.163794285554573,0.066
18773,19,MN31,MN03,0,18.256230995997544,0.055
18774,19,MN31,MN15,0,24.4483915202463,0.041
18775,19,MN01,MN11,0,13.319409554216318,0.075
18776,19,MN01,MN12,0,18.897230927883136,0.053
18777,19,MN01,MN40,0,25.82792395600593,0.039
18778,19,MN01,MN13,0,27.136318531139036,0.037
18779,19,MN01,MN25,0,34.37567984392589,0.029
18780,19,MN01,MN20,0,25.330358153967744,0.039
18781,19,MN01,MN27,0,33.72977002611249,0.03
18782,19,MN01,MN23,0,29.615453186294747,0.034
18783,19,MN01,MN24,0,33.673146568289226,0.03
18784,19,MN01,MN28,0,32.33441422426465,0.031
18785,19,MN01,MN50,0,21.537378625995608,0.046
18786,19,MN01,MN31,0,27.165234202827335,0.037
18787,19,MN01,MN01,0,11.657411285828978,0.086
18788,19,MN01,MN04,0,17.228382592434528,0.058
18789,19,MN01,MN06,0,12.867220210785847,0.078
18790,19,MN01,MN09,0,19.93222608227339,0.05
18791,19,MN01,MN14,0,17.88095012018074,0.056
18792,19,MN01,MN19,0,26.47486622080524,0.038
18793,19,MN01,MN21,0,31.707007329580073,0.032
18794,19,MN01,MN22,0,21.817290678466414,0.046
18795,19,MN01,MN32,0,21.359417884922323,0.047
18796,19,MN01,MN03,0,15.460508532985848,0.065
18797,19,MN01,MN15,0,29.129834455763934,0.034
18798,19,MN04,MN40,0,24.386613101119686,0.041
18799,19,MN04,MN17,0,21.70834308552215,0.046
18800,19,MN04,MN13,0,32.50313885360587,0.031
18801,19,MN04,MN33,0,19.429105603325553,0.051
18802,19,MN04,MN25,0,27.503779576301334,0.036
18803,19,MN04,MN20,0,20.44108043487133,0.049
18804,19,MN04,MN27,0,34.39910209047145,0.029
18805,19,MN04,MN23,0,33.53192941832113,0.03
18806,19,MN04,MN24,0,34.528578099549065,0.029
18807,19,MN04,MN28,0,29.890983623748195,0.033
18808,19,MN04,MN50,0,26.057155298999024,0.038
18809,19,MN04,MN34,0,15.205407043997088,0.066
18810,19,MN04,MN36,0,11.68379454216505,0.086
18811,19,MN04,MN31,0,34.8787963336731,0.029
18812,19,MN04,MN04,0,6.675225220297939,0.15
18813,19,MN04,MN09,0,12.798642656160352,0.078
18814,19,MN04,MN14,0,20.30048603344334,0.049
18815,19,MN04,MN19,0,26.38605245524294,0.038
18816,19,MN04,MN21,0,35.95731598528893,0.028
18817,19,MN04,MN22,0,29.578543943333074,0.034
18818,19,MN04,MN32,0,22.92700770988055,0.044
18819,19,MN04,MN99,0,19.5859815287669,0.051
18820,19,MN04,MN15,0,24.527993714605614,0.041
18821,19,MN06,MN11,0,9.75558172092421,0.103
18822,19,MN06,MN40,0,16.770439259032543,0.06
18823,19,MN06,MN17,0,23.375481388614883,0.043
18824,19,MN06,MN13,0,16.725631011978358,0.06
18825,19,MN06,MN33,0,13.966855998762972,0.072
18826,19,MN06,MN25,0,30.06460935153416,0.033
18827,19,MN06,MN20,0,20.071015701473,0.05
18828,19,MN06,MN27,0,33.15188939964106,0.03
18829,19,MN06,MN23,0,24.26176721322503,0.041
18830,19,MN06,MN24,0,28.99673047919765,0.034
18831,19,MN06,MN28,0,30.147447471232386,0.033
18832,19,MN06,MN50,0,23.13216497847133,0.043
18833,19,MN06,MN34,0,14.6046323384922,0.068
18834,19,MN06,MN31,0,15.12613336540975,0.066
18835,19,MN06,MN01,0,16.105592450798255,0.062
18836,19,MN06,MN04,0,10.957797133311667,0.091
18837,19,MN06,MN06,0,6.076963586557429,0.165
18838,19,MN06,MN09,0,6.911893284168735,0.145
18839,19,MN06,MN14,0,15.754593131720972,0.063
18840,19,MN06,MN19,0,20.199449997421496,0.05
18841,19,MN06,MN21,0,25.12603469682146,0.04
18842,19,MN06,MN22,0,37.284113017633224,0.027
18843,19,MN06,MN32,0,17.391326969760666,0.057
18844,19,MN06,MN99,0,14.607142368529331,0.068
18845,19,MN06,MN15,0,24.360731401118997,0.041
18846,19,MN09,MN11,0,9.716414918939407,0.103
18847,19,MN09,MN25,0,26.493913271421366,0.038
18848,19,MN09,MN20,0,21.61177143516597,0.046
18849,19,MN09,MN27,0,29.134708775963247,0.034
18850,19,MN09,MN23,0,25.07692114335793,0.04
18851,19,MN09,MN24,0,29.624611239102954,0.034
18852,19,MN09,MN28,0,24.44486980907498,0.041
18853,19,MN09,MN50,0,31.32833019867988,0.032
18854,19,MN09,MN34,0,18.851343733666646,0.053
18855,19,MN09,MN31,0,16.26086723484134,0.061
18856,19,MN09,MN01,0,18.82444248849757,0.053
18857,19,MN09,MN06,0,8.625618483080011,0.116
18858,19,MN09,MN09,0,11.1170479243506,0.09
18859,19,MN09,MN19,0,20.860399337822887,0.048
18860,19,MN09,MN21,0,29.965673796130236,0.033
18861,19,MN09,MN22,0,28.43127607360807,0.035
18862,19,MN09,MN99,0,15.955896346727942,0.063
18863,19,MN14,MN25,0,22.29722318373284,0.045
18864,19,MN14,MN20,0,21.728220169310354,0.046
18865,19,MN14,MN27,0,30.081735827467572,0.033
18866,19,MN14,MN23,0,21.54193969448425,0.046
18867,19,MN14,MN24,0,23.16281656407513,0.043
18868,19,MN14,MN28,0,19.075989375619145,0.052
18869,19,MN14,MN50,0,26.594363117975842,0.038
18870,19,MN14,MN34,0,15.554439629788485,0.064
18871,19,MN14,MN31,0,14.93689808490738,0.067
18872,19,MN14,MN01,0,28.56561018782461,0.035
18873,19,MN14,MN04,0,17.390459121028993,0.058
18874,19,MN14,MN06,0,13.672632846711604,0.073
18875,19,MN14,MN09,0,11.534799093410733,0.087
18876,19,MN14,MN14,0,6.579581273987749,0.152
18877,19,MN14,MN21,0,26.131355605234834,0.038
18878,19,MN14,MN22,0,35.251405197961375,0.028
18879,19,MN14,MN32,0,19.45999622522563,0.051
18880,19,MN14,MN99,0,11.221482269237754,0.089
18881,19,MN14,MN15,0,8.593083208084543,0.116
18882,19,MN19,MN27,0,21.702378851560628,0.046
18883,19,MN19,MN50,0,12.02316840765862,0.083
18884,19,MN19,MN35,0,25.53482481602059,0.039
18885,19,MN19,MN01,0,26.621745929936683,0.038
18886,19,MN19,MN04,0,26.830739513635383,0.037
18887,19,MN19,MN06,0,28.691376508752324,0.035
18888,19,MN19,MN09,0,29.2624804525862,0.034
18889,19,MN19,MN19,0,10.757153601645065,0.093
18890,19,MN19,MN22,0,17.715855146778694,0.056
18891,19,MN19,MN99,0,19.733982095359558,0.051
18892,19,MN19,MN03,0,20.135938246145678,0.05
18893,19,MN21,MN11,0,26.457043593524485,0.038
18894,19,MN21,MN12,0,18.340839650929208,0.055
18895,19,MN21,MN33,0,20.763844181352965,0.048
18896,19,MN21,MN25,0,21.029816595085872,0.048
18897,19,MN21,MN27,0,13.056478183337097,0.077
18898,19,MN21,MN24,0,19.789763479491494,0.051
18899,19,MN21,MN34,0,22.095502024463677,0.045
18900,19,MN21,MN35,0,35.7861822791554,0.028
18901,19,MN21,MN36,0,31.01498182613033,0.032
18902,19,MN21,MN31,0,15.468980386014195,0.065
18903,19,MN21,MN01,0,37.01551434401394,0.027
18904,19,MN21,MN04,0,31.067310520517978,0.032
18905,19,MN21,MN06,0,28.903854341400944,0.035
18906,19,MN21,MN09,0,26.02775286102587,0.038
18907,19,MN21,MN14,0,19.73823673645273,0.051
18908,19,MN21,MN21,0,11.28170012770462,0.089
18909,19,MN21,MN22,0,9.022859376879998,0.111
18910,19,MN21,MN32,0,15.291501364648514,0.065
18911,19,MN21,MN99,0,25.665436429667608,0.039
18912,19,MN21,MN03,0,29.70041614305743,0.034
18913,19,MN21,MN15,0,21.286122821162422,0.047
18914,19,MN22,MN11,0,26.433210726544267,0.038
18915,19,MN22,MN12,0,28.80971503471327,0.035
18916,19,MN22,MN40,0,16.536854736001743,0.06
18917,19,MN22,MN33,0,24.810915620031814,0.04
18918,19,MN22,MN25,0,14.481199955791695,0.069
18919,19,MN22,MN27,0,14.10163059461583,0.071
18920,19,MN22,MN50,0,7.7017352487852495,0.13
18921,19,MN22,MN34,0,20.640469122384186,0.048
18922,19,MN22,MN35,0,29.25831976450554,0.034
18923,19,MN22,MN36,0,33.07627864510914,0.03
18924,19,MN22,MN31,0,13.543275709543812,0.074
18925,19,MN22,MN01,0,50.88814726225012,0.02
18926,19,MN22,MN04,0,32.47120208792607,0.031
18927,19,MN22,MN06,0,25.393218153161577,0.039
18928,19,MN22,MN09,0,20.65758892282312,0.048
18929,19,MN22,MN14,0,24.84788858699298,0.04
18930,19,MN22,MN19,0,18.480682589431588,0.054
18931,19,MN22,MN21,0,10.082921009226304,0.099
18932,19,MN22,MN32,0,16.25796529693651,0.062
18933,19,MN22,MN99,0,20.68708434813665,0.048
18934,19,MN22,MN03,0,28.153109570675547,0.036
18935,19,MN22,MN15,0,27.941579541652686,0.036
18936,19,MN32,MN11,0,15.081854866554412,0.066
18937,19,MN32,MN13,0,22.73259482813876,0.044
18938,19,MN32,MN20,0,11.84283903361482,0.084
18939,19,MN32,MN27,0,18.5810510929571,0.054
18940,19,MN32,MN28,0,22.303150149908152,0.045
18941,19,MN32,MN50,0,12.584689599767412,0.079
18942,19,MN32,MN35,0,18.790252394692722,0.053
18943,19,MN32,MN36,0,22.26665258293416,0.045
18944,19,MN32,MN01,0,17.244531709196195,0.058
18945,19,MN32,MN04,0,23.766542827424182,0.042
18946,19,MN32,MN06,0,21.524425261083593,0.046
18947,19,MN32,MN09,0,23.930626058964226,0.042
18948,19,MN32,MN21,0,21.045631865129934,0.048
18949,19,MN32,MN22,0,16.281252312114695,0.061
18950,19,MN32,MN99,0,21.942810581614417,0.046
18951,19,MN32,MN15,0,23.60601949222119,0.042
18952,19,MN99,MN11,0,16.6327088609608,0.06
18953,19,MN99,MN12,0,13.697703668307524,0.073
18954,19,MN99,MN40,0,9.185793341020196,0.109
18955,19,MN99,MN17,0,13.707169752807674,0.073
18956,19,MN99,MN13,0,29.48611832577297,0.034
18957,19,MN99,MN33,0,12.989381204540996,0.077
18958,19,MN99,MN25,0,27.913565054301188,0.036
18959,19,MN99,MN20,0,16.805572881957872,0.06
18960,19,MN99,MN27,0,33.34714154721203,0.03
18961,19,MN99,MN23,0,22.358314779525347,0.045
18962,19,MN99,MN24,0,32.947073968431546,0.03
18963,19,MN99,MN28,0,26.82327384097714,0.037
18964,19,MN99,MN50,0,25.23564677543108,0.04
18965,19,MN99,MN34,0,13.487825166087383,0.074
18966,19,MN99,MN35,0,14.737203390055967,0.068
18967,19,MN99,MN36,0,16.62551860951054,0.06
18968,19,MN99,MN31,0,14.834763716890958,0.067
18969,19,MN99,MN01,0,6.68337022062765,0.15
18970,19,MN99,MN04,0,25.74608983793077,0.039
18971,19,MN99,MN06,0,18.78166298298847,0.053
18972,19,MN99,MN09,0,17.027751020261288,0.059
18973,19,MN99,MN14,0,14.534206101847428,0.069
18974,19,MN99,MN19,0,14.525129608073367,0.069
18975,19,MN99,MN21,0,24.912863033982212,0.04
18976,19,MN99,MN22,0,23.631165153602048,0.042
18977,19,MN99,MN03,0,20.79537906768175,0.048
18978,19,MN99,MN15,0,18.217424075182013,0.055
18979,19,MN03,MN40,0,21.58119687518552,0.046
18980,19,MN03,MN20,0,20.057441838454057,0.05
18981,19,MN03,MN27,0,30.518984451917145,0.033
18982,19,MN03,MN28,0,29.538770473525744,0.034
18983,19,MN03,MN50,0,29.20898335602945,0.034
18984,19,MN03,MN35,0,12.331322691397595,0.081
18985,19,MN03,MN31,0,17.554909319683613,0.057
18986,19,MN03,MN19,0,21.966005115016788,0.046
18987,19,MN03,MN21,0,26.1679056079179,0.038
18988,19,MN03,MN22,0,28.178842013379512,0.035
18989,19,MN03,MN32,0,16.64667914901603,0.06
18990,19,MN03,MN03,0,7.514469952995271,0.133
18991,19,MN03,MN15,0,25.654062966413417,0.039
18992,19,MN15,MN11,0,20.49900578396322,0.049
18993,19,MN15,MN17,0,12.820246939580825,0.078
18994,19,MN15,MN33,0,19.412469538084284,0.052
18995,19,MN15,MN25,0,20.16205064668577,0.05
18996,19,MN15,MN20,0,11.007315030474048,0.091
18997,19,MN15,MN27,0,18.88626333239771,0.053
18998,19,MN15,MN23,0,16.858475666983146,0.059
18999,19,MN15,MN24,0,17.013360694146886,0.059
19000,19,MN15,MN28,0,17.56955500858025,0.057
19001,19,MN15,MN50,0,16.973149642731588,0.059
19002,19,MN15,MN34,0,20.34318116393639,0.049
19003,19,MN15,MN35,0,19.416579620548923,0.052
19004,19,MN15,MN36,0,22.44377361687627,0.045
19005,19,MN15,MN31,0,27.12244108571358,0.037
19006,19,MN15,MN01,0,20.561089086265557,0.049
19007,19,MN15,MN04,0,24.059496363428813,0.042
19008,19,MN15,MN06,0,16.119619730807713,0.062
19009,19,MN15,MN09,0,18.5826805681025,0.054
19010,19,MN15,MN14,0,7.302355978894245,0.137
19011,19,MN15,MN21,0,24.83777068195983,0.04
19012,19,MN15,MN22,0,19.199962101147808,0.052
19013,19,MN15,MN32,0,25.386374537795128,0.039
19014,19,MN15,MN99,0,10.368323557889013,0.096
19015,19,MN15,MN03,0,18.566970716816453,0.054
19016,20,MN11,MN11,0,7.121155307687713,0.14
19017,20,MN11,MN17,0,23.15534599753062,0.043
19018,20,MN11,MN25,0,26.012644859463247,0.038
19019,20,MN11,MN20,0,19.649718978752727,0.051
19020,20,MN11,MN27,0,30.09608393089713,0.033
19021,20,MN11,MN24,0,30.95582527790303,0.032
19022,20,MN11,MN28,0,27.305468967088945,0.037
19023,20,MN11,MN50,0,19.50599937895843,0.051
19024,20,MN11,MN31,0,14.451834220322693,0.069
19025,20,MN11,MN01,0,16.344560660990496,0.061
19026,20,MN11,MN06,0,7.215427233574897,0.139
19027,20,MN11,MN19,0,22.598532081757313,0.044
19028,20,MN11,MN21,0,26.567958666952148,0.038
19029,20,MN11,MN22,0,23.809738937728234,0.042
19030,20,MN11,MN32,0,17.495927599513536,0.057
19031,20,MN11,MN99,0,18.2460761117907,0.055
19032,20,MN11,MN15,0,17.743959217139746,0.056
19033,20,MN12,MN27,0,26.151752473913458,0.038
19034,20,MN12,MN23,0,21.759325500261287,0.046
19035,20,MN12,MN28,0,26.316867547441277,0.038
19036,20,MN12,MN50,0,23.613908989213957,0.042
19037,20,MN12,MN21,0,23.70933793883573,0.042
19038,20,MN12,MN22,0,30.12751455815821,0.033
19039,20,MN12,MN15,0,13.44921784758942,0.074
19040,20,MN40,MN25,0,21.479996418761882,0.047
19041,20,MN40,MN27,0,25.48732908330868,0.039
19042,20,MN40,MN28,0,21.93494903611356,0.046
19043,20,MN40,MN50,0,18.43792748840245,0.054
19044,20,MN40,MN35,0,23.388375913137033,0.043
19045,20,MN40,MN36,0,24.62786761496022,0.041
19046,20,MN40,MN04,0,22.49171611827408,0.044
19047,20,MN40,MN06,0,22.518044501188328,0.044
19048,20,MN40,MN21,0,23.995064785534097,0.042
19049,20,MN40,MN22,0,23.414634759912843,0.043
19050,20,MN40,MN03,0,20.748474174208674,0.048
19051,20,MN40,MN15,0,19.768615709964063,0.051
19052,20,MN17,MN27,0,21.983310766559217,0.045
19053,20,MN17,MN36,0,31.115935079076806,0.032
19054,20,MN17,MN01,0,27.972862373490038,0.036
19055,20,MN17,MN04,0,24.23755713212671,0.041
19056,20,MN17,MN06,0,22.78576708355784,0.044
19057,20,MN13,MN33,0,21.754189276374465,0.046
